ensembl_transcript_id	hgnc_symbol
ENST00000493383	MRPL38
ENST00000493384	CNNM4
ENST00000493385	CUTC
ENST00000493386	DTNB
ENST00000493389	PMM1
ENST00000493391	ZNF566
ENST00000493395	GSTM4
ENST00000493396	C3orf58
ENST00000493402	ALAS1
ENST00000493403	ARPC1B
ENST00000493405	RN7SL244P
ENST00000493407	RNF216P1
ENST00000493408	PLEKHH2
ENST00000493409	CCSER2
ENST00000493411	CPNE5
ENST00000493417	GPR107
ENST00000493418	HMGN2
ENST00000493419	MDM2
ENST00000493423	SLC37A3
ENST00000493425	INTS12
ENST00000493426	EWSR1
ENST00000493427	ABCD4
ENST00000493428	MAP4K2
ENST00000493429	AOC1
ENST00000493432	PLSCR1
ENST00000493438	RALGDS
ENST00000493439	TOR2A
ENST00000493441	SMYD3
ENST00000493442	FAM199X
ENST00000493443	ZSCAN25
ENST00000493444	TEX264
ENST00000493445	SEPT10
ENST00000493446	INTS1
ENST00000493447	MAPKAPK2
ENST00000493448	WDR44
ENST00000493449	RGS11
ENST00000493450	DHX35
ENST00000493452	FLNB
ENST00000493453	AKAP9
ENST00000493454	NAA50
ENST00000493455	HPS4
ENST00000493456	NUP50
ENST00000493458	
ENST00000493459	MBNL1
ENST00000493460	LZTR1
ENST00000493461	PSTK
ENST00000493464	C21orf91
ENST00000493465	NPRL2
ENST00000493467	TSC1
ENST00000493468	PRPF40A
ENST00000493469	PON2
ENST00000493470	ATRX
ENST00000493471	PSMB5
ENST00000493473	LINC01192
ENST00000493474	PXK
ENST00000493476	SERP2
ENST00000493477	FH
ENST00000493478	C2orf40
ENST00000493480	MTMR1
ENST00000493481	NME7
ENST00000493482	CETN2
ENST00000493483	PHC2
ENST00000493484	EHMT1
ENST00000493485	ZNF789
ENST00000493486	LCOR
ENST00000493487	TBC1D4
ENST00000493489	ATP11A
ENST00000493490	RASSF4
ENST00000493491	ITPR1
ENST00000493492	IPO5
ENST00000493494	TRIM22
ENST00000493495	RPS2P41
ENST00000493497	ZNF341
ENST00000493498	TRIM50
ENST00000493499	STAG3L5P
ENST00000493503	IFNAR1
ENST00000493504	CENPBD1P1
ENST00000493505	KCNJ3
ENST00000493506	ANKRD13B
ENST00000493507	CCNB3
ENST00000493509	NXF5
ENST00000493510	KPNA1
ENST00000493511	GTF3C2
ENST00000493514	C1orf52
ENST00000493517	DMKN
ENST00000493518	CACUL1
ENST00000493519	TMEM196
ENST00000493521	SOX2-OT
ENST00000493522	CTSA
ENST00000493523	RAB11FIP5
ENST00000493524	POFUT2
ENST00000493526	RHBDD1
ENST00000493527	KCNK12
ENST00000493530	CYB5RL
ENST00000493532	SYNPR
ENST00000493533	MROH7
ENST00000493534	CPSF3L
ENST00000493535	MST1R
ENST00000493536	SNHG16
ENST00000493537	SUPT20H
ENST00000493538	DTNB
ENST00000493540	CAB39
ENST00000493542	TCN2
ENST00000493544	PASK
ENST00000493545	
ENST00000493547	PGAP2
ENST00000493549	DENND2C
ENST00000493550	SH2D1B
ENST00000493552	CTBP2
ENST00000493553	PRPF3
ENST00000493555	GDAP2
ENST00000493556	TRMU
ENST00000493559	FBXW2
ENST00000493560	SELENBP1
ENST00000493562	MTMR11
ENST00000493563	ANKZF1
ENST00000493564	SGIP1
ENST00000493566	UBXN7
ENST00000493568	PIK3CB
ENST00000493569	MCM5
ENST00000493571	LAMB2
ENST00000493576	ZNF638
ENST00000493577	CLASP2
ENST00000493579	
ENST00000493581	AQP3
ENST00000493582	HDAC4
ENST00000493583	TFE3
ENST00000493585	ISM2
ENST00000493587	VPS13B
ENST00000493588	NUB1
ENST00000493589	TBC1D2
ENST00000493590	NECAB3
ENST00000493591	HK1
ENST00000493592	BCL7B
ENST00000493594	GBP3
ENST00000493595	TRIM24
ENST00000493598	U2SURP
ENST00000493601	PTPRU
ENST00000493603	ESRRG
ENST00000493604	TRAT1
ENST00000493606	ARFGAP3
ENST00000493607	SERBP1
ENST00000493609	SMG7
ENST00000493610	PDCD11
ENST00000493611	MGLL
ENST00000493613	NUDCD3
ENST00000493615	PVRL3
ENST00000493616	GLYCTK-AS1
ENST00000493618	ATG4B
ENST00000493622	PHGDH
ENST00000493623	MBP
ENST00000493624	IQCG
ENST00000493625	YY1AP1
ENST00000493626	SEPT7
ENST00000493627	NFIA
ENST00000493628	AHSA2
ENST00000493631	DUTP1
ENST00000493633	PACSIN1
ENST00000493635	FGD2
ENST00000493636	FAAH
ENST00000493637	DDX26B
ENST00000493638	SRPK2
ENST00000493639	GUCY1B2
ENST00000493640	SAMSN1
ENST00000493642	CASP2
ENST00000493643	ATXN10
ENST00000493645	PARP15
ENST00000493646	MRPL43
ENST00000493648	TOP3A
ENST00000493649	SRBD1
ENST00000493652	RBM6
ENST00000493653	PDS5B
ENST00000493657	PUSL1
ENST00000493658	ARID1B
ENST00000493660	SMARCE1
ENST00000493661	SERPINB8
ENST00000493666	DOCK8
ENST00000493668	SHROOM2
ENST00000493669	PHACTR4
ENST00000493671	BCL7B
ENST00000493672	SNRNP25
ENST00000493673	PSMB4
ENST00000493676	HENMT1
ENST00000493677	GPM6B
ENST00000493678	PARK7
ENST00000493679	BCL7B
ENST00000493680	BCL2L13
ENST00000493681	SUN1
ENST00000493682	COL9A1
ENST00000493683	RNF40
ENST00000493685	CCDC7
ENST00000493686	MRPL19
ENST00000493687	RN7SL57P
ENST00000493688	PPP4R1L
ENST00000493690	C10orf11
ENST00000493691	RIOK1
ENST00000493692	GORASP2
ENST00000493693	WFDC3
ENST00000493694	TIMMDC1
ENST00000493695	SMC4
ENST00000493696	KCNMB3P1
ENST00000493697	NFIB
ENST00000493700	MRTO4
ENST00000493702	EXO1
ENST00000493706	XRCC5
ENST00000493707	UBE2E1
ENST00000493708	ASL
ENST00000493709	SORBS2
ENST00000493710	
ENST00000493711	SNX17
ENST00000493714	HYDIN2
ENST00000493716	NDUFB5
ENST00000493719	MTIF3
ENST00000493720	UBA5
ENST00000493722	THAP5
ENST00000493723	DFNA5
ENST00000493725	TPRG1
ENST00000493726	LRCH3
ENST00000493727	UPF3A
ENST00000493729	SLCO2A1
ENST00000493732	NPHP3
ENST00000493733	PCOLCE2
ENST00000493734	ZNF74
ENST00000493735	FAAH
ENST00000493736	SORT1
ENST00000493737	RNFT1
ENST00000493738	FAM71F1
ENST00000493739	SPG20-AS1
ENST00000493740	EIF2B5
ENST00000493742	METAP1D
ENST00000493743	SEMA3F
ENST00000493744	GNAS
ENST00000493746	NRBP1
ENST00000493748	ESRRG
ENST00000493751	GORASP1
ENST00000493752	ABCD4
ENST00000493754	CDK15
ENST00000493756	ZNF684
ENST00000493758	ITGB1
ENST00000493759	GFPT1
ENST00000493763	RPL7L1
ENST00000493764	DLX5
ENST00000493766	FAM45A
ENST00000493767	DYSF
ENST00000493768	NRBP1
ENST00000493770	TPP2
ENST00000493771	
ENST00000493772	SLC2A4RG
ENST00000493773	NCOA1
ENST00000493775	SRC
ENST00000493776	ZNF709
ENST00000493778	FBXL2
ENST00000493779	PXDN
ENST00000493781	RN7SL81P
ENST00000493782	U2SURP
ENST00000493784	ABHD10
ENST00000493787	CFAP70
ENST00000493788	CERCAM
ENST00000493789	DPYSL2
ENST00000493790	NEK7
ENST00000493791	RN7SL812P
ENST00000493793	EPS15
ENST00000493795	BRCA1
ENST00000493796	CD46
ENST00000493798	BAD
ENST00000493800	GPR161
ENST00000493803	ALDH1L1
ENST00000493804	MCFD2
ENST00000493805	ACSS2
ENST00000493806	UQCRC1
ENST00000493807	KCNAB2
ENST00000493808	ANKRD44
ENST00000493811	POFUT2
ENST00000493812	LGALS8-AS1
ENST00000493814	C1orf43
ENST00000493815	PDLIM7
ENST00000493816	NSUN6
ENST00000493817	RPL5P3
ENST00000493818	KIF17
ENST00000493820	RPL36AP41
ENST00000493821	MYSM1
ENST00000493825	PAQR9-AS1
ENST00000493826	ATP11B
ENST00000493829	USP39
ENST00000493831	ETV1
ENST00000493834	FAM63A
ENST00000493835	ZEB1
ENST00000493837	SLC5A9
ENST00000493838	EPHB1
ENST00000493841	IGSF10
ENST00000493844	DNAH7
ENST00000493846	ROR2
ENST00000493847	FKBP15
ENST00000493849	NDUFS2
ENST00000493850	LFNG
ENST00000493851	GORASP1
ENST00000493853	RBM39
ENST00000493854	RABGAP1
ENST00000493855	CCT6A
ENST00000493857	APBB1IP
ENST00000493858	SHFM1
ENST00000493859	NCOR2
ENST00000493861	ACSL6
ENST00000493862	NOL12
ENST00000493863	HSPA14
ENST00000493866	NDUFB5
ENST00000493867	UBAP2L
ENST00000493868	COBLL1
ENST00000493870	CCDC36
ENST00000493871	MPP1
ENST00000493872	PRKAG2
ENST00000493873	ING4
ENST00000493875	GAD1
ENST00000493876	RABL2A
ENST00000493877	BTRC
ENST00000493878	GATAD1
ENST00000493879	MCTS1
ENST00000493880	FRMD4B
ENST00000493881	HLTF
ENST00000493882	DPYSL4
ENST00000493884	IFI16
ENST00000493886	VCP
ENST00000493887	SLC38A11
ENST00000493888	MME
ENST00000493889	KIF5B
ENST00000493891	FGGY
ENST00000493892	PAFAH2
ENST00000493894	RHBDD3
ENST00000493896	ECHDC2
ENST00000493897	ASB13
ENST00000493898	PLAGL1
ENST00000493899	EGR2
ENST00000493900	NAA50
ENST00000493901	MAP3K6
ENST00000493902	STX4
ENST00000493905	GLA
ENST00000493906	CHN2
ENST00000493907	NPRL2
ENST00000493908	ATP1A1-AS1
ENST00000493912	OLAH
ENST00000493914	NFASC
ENST00000493916	SNIP1
ENST00000493917	BAG1
ENST00000493918	SETD5
ENST00000493919	BRCA1
ENST00000493920	
ENST00000493921	COBLL1
ENST00000493922	PHF14
ENST00000493923	HDAC6
ENST00000493925	DNM1
ENST00000493927	DPYSL4
ENST00000493928	MECR
ENST00000493930	CFAP47
ENST00000493932	B4GALT4
ENST00000493934	SLF1
ENST00000493935	PEG10
ENST00000493937	DLG1
ENST00000493938	GORASP1
ENST00000493939	JOSD1
ENST00000493941	LINGO2
ENST00000493944	ZDHHC4
ENST00000493945	ACTB
ENST00000493946	GSTO1
ENST00000493947	ZNF655
ENST00000493949	PDLIM1
ENST00000493950	ADGB
ENST00000493951	TACC2
ENST00000493952	SATB1
ENST00000493953	ST3GAL6
ENST00000493955	SMC2
ENST00000493957	UBA3
ENST00000493958	GNAS
ENST00000493959	SENP6
ENST00000493960	FAM208A
ENST00000493961	PCBD1
ENST00000493962	FBXO11
ENST00000493963	SLC25A16
ENST00000493964	CFAP74
ENST00000493967	INADL
ENST00000493968	C9orf142
ENST00000493969	GIMAP6
ENST00000493970	MOSPD3
ENST00000493972	TRMT6
ENST00000493973	POR
ENST00000493974	TESK2
ENST00000493975	TACC3
ENST00000493976	AKAP9
ENST00000493979	DMKN
ENST00000493980	SLC6A20
ENST00000493982	WDR54
ENST00000493983	MTA3
ENST00000493984	ASS1
ENST00000493985	RAD54L
ENST00000493990	ARL6
ENST00000493992	ACAP3
ENST00000493993	RBM5
ENST00000493995	MTMR1
ENST00000493997	EML6
ENST00000493998	MICALL2
ENST00000494001	RASGRP2
ENST00000494002	RSRC1
ENST00000494010	DAPK1
ENST00000494011	TBC1D8
ENST00000494012	MACF1
ENST00000494013	SEZ6L
ENST00000494014	EPHA3
ENST00000494015	ARMC8
ENST00000494016	CPSF7
ENST00000494017	ALS2
ENST00000494018	NR1H3
ENST00000494019	RFC2
ENST00000494020	ZBTB17
ENST00000494021	BTD
ENST00000494023	ENPP3
ENST00000494025	DNAH6
ENST00000494026	MTA1
ENST00000494028	CLCN6
ENST00000494029	CFAP61
ENST00000494030	OVOL2
ENST00000494031	DPF1
ENST00000494032	BYSL
ENST00000494034	SLC38A5
ENST00000494035	TTLL12
ENST00000494037	TSPAN7
ENST00000494046	ABCA2
ENST00000494047	RFC4
ENST00000494050	CEP97
ENST00000494051	SSB
ENST00000494052	
ENST00000494054	UFD1L
ENST00000494055	HLTF
ENST00000494057	NICN1
ENST00000494060	DEPDC5
ENST00000494061	ZMYM2
ENST00000494062	SPG20
ENST00000494065	DEPDC5
ENST00000494066	NMRK1
ENST00000494067	CTDSP1
ENST00000494068	ZMAT1
ENST00000494069	LRCH3
ENST00000494072	
ENST00000494073	SH2D1A
ENST00000494074	MGST3
ENST00000494075	RPL23AP82
ENST00000494076	TBRG4
ENST00000494077	RPS10
ENST00000494078	FAM131C
ENST00000494079	FAM133B
ENST00000494080	CCDC88B
ENST00000494081	GNAS
ENST00000494083	CDC42EP3
ENST00000494086	BCAP29
ENST00000494087	GTF2F2
ENST00000494088	SLMAP
ENST00000494089	HS6ST1
ENST00000494090	COL27A1
ENST00000494094	CREB1
ENST00000494095	TNNT2
ENST00000494096	C3orf52
ENST00000494097	BID
ENST00000494098	SMOX
ENST00000494100	TP53BP2
ENST00000494102	SCAI
ENST00000494103	ACY1
ENST00000494106	GALNT2
ENST00000494108	ZNF385D
ENST00000494109	PATZ1
ENST00000494110	MLPH
ENST00000494111	FAM89A
ENST00000494112	UBA5
ENST00000494113	PI4KA
ENST00000494116	RPL37AP8
ENST00000494118	ZNF385D
ENST00000494120	C1orf109
ENST00000494121	BPIFB4
ENST00000494122	SULT1C4
ENST00000494123	BRCA1
ENST00000494124	DENND4C
ENST00000494125	SLC4A2
ENST00000494126	PHYKPL
ENST00000494131	CYB5A
ENST00000494135	TOR2A
ENST00000494136	LAMTOR4
ENST00000494137	LAMA2
ENST00000494138	
ENST00000494139	MIPEP
ENST00000494140	SORBS2
ENST00000494143	TYSND1
ENST00000494144	CCSER2
ENST00000494145	RASSF1
ENST00000494150	APOBEC3G
ENST00000494153	HM13
ENST00000494154	ZNF619
ENST00000494155	C1orf50
ENST00000494157	ALDH3A1
ENST00000494160	ELN
ENST00000494161	ELP6
ENST00000494164	C3orf17
ENST00000494166	CARD10
ENST00000494167	ZNF528
ENST00000494170	MPP1
ENST00000494171	ALS2CR12
ENST00000494172	FAM178B
ENST00000494173	B3GALNT1
ENST00000494174	NECAB3
ENST00000494175	XXYLT1
ENST00000494176	EML3
ENST00000494178	SNTG2
ENST00000494179	MRPL38
ENST00000494180	CALHM2
ENST00000494183	COL25A1
ENST00000494185	LMNB1
ENST00000494186	ZNF789
ENST00000494187	FAM188B
ENST00000494188	RAB1A
ENST00000494189	PPP1R1C
ENST00000494191	CROCC
ENST00000494192	EPN2
ENST00000494201	GFPT1
ENST00000494203	PELI1
ENST00000494204	POLA1
ENST00000494208	SLC8A3
ENST00000494209	NME6
ENST00000494211	NHEJ1
ENST00000494212	UBA7
ENST00000494214	ZNF529-AS1
ENST00000494215	ABI2
ENST00000494216	PPOX
ENST00000494217	RFX5
ENST00000494218	HAPLN2
ENST00000494219	MIEF1
ENST00000494221	
ENST00000494222	PLEKHA1
ENST00000494224	GDAP2
ENST00000494229	VGLL3
ENST00000494231	LINC00636
ENST00000494233	LPP
ENST00000494234	ZNF639
ENST00000494235	BTBD11
ENST00000494236	IFT74
ENST00000494238	UBA5
ENST00000494239	DNAJC27
ENST00000494241	ZNF638
ENST00000494242	TOX4
ENST00000494243	TTC3
ENST00000494248	PTPN12
ENST00000494250	STAM
ENST00000494251	MPDZ
ENST00000494252	MX2
ENST00000494253	HK1
ENST00000494255	TRA2A
ENST00000494258	CFLAR
ENST00000494259	FES
ENST00000494260	ARID1B
ENST00000494261	CLASP2
ENST00000494262	CDKN2A
ENST00000494263	CYP27A1
ENST00000494268	MSL3
ENST00000494270	RPARP-AS1
ENST00000494271	MAGI1
ENST00000494273	SUN2
ENST00000494274	RBM39
ENST00000494275	FGD4
ENST00000494276	ZNF561
ENST00000494279	MORN1
ENST00000494280	CELA2B
ENST00000494282	AIG1
ENST00000494283	
ENST00000494284	PHF3
ENST00000494286	MKLN1
ENST00000494287	PLAU
ENST00000494290	GRHPR
ENST00000494292	MECOM
ENST00000494293	MTFR1L
ENST00000494295	ZNF75D
ENST00000494296	CCT8
ENST00000494297	SRPRB
ENST00000494298	SLC4A2
ENST00000494302	ARHGAP4
ENST00000494303	
ENST00000494304	LYZL1
ENST00000494306	COX5B
ENST00000494307	ECD
ENST00000494309	FYTTD1
ENST00000494312	ZWINT
ENST00000494318	HNF4G
ENST00000494320	RNF8
ENST00000494322	SLC11A1
ENST00000494324	C8B
ENST00000494327	HPS3
ENST00000494329	SEPHS1
ENST00000494330	RN7SL623P
ENST00000494333	RIF1
ENST00000494338	IL17RB
ENST00000494339	KPNA1
ENST00000494340	
ENST00000494342	TMCO4
ENST00000494343	FGD2
ENST00000494344	FGF1
ENST00000494345	GLS2
ENST00000494346	RFTN2
ENST00000494347	MGEA5
ENST00000494350	SEC31B
ENST00000494353	TCF7L2
ENST00000494354	ZNF566
ENST00000494355	TRAF5
ENST00000494358	TFDP2
ENST00000494359	
ENST00000494360	RBM5
ENST00000494361	ACOT9
ENST00000494363	ARL6
ENST00000494365	IL17RC
ENST00000494366	LUC7L
ENST00000494368	FDX1L
ENST00000494370	RHOQ
ENST00000494371	COG2
ENST00000494372	UFM1
ENST00000494373	ERLEC1
ENST00000494374	FKBP9
ENST00000494378	B3GALNT2
ENST00000494380	ZNF138
ENST00000494383	
ENST00000494384	TES
ENST00000494385	TUT1
ENST00000494387	KLHL23
ENST00000494389	CCDC150
ENST00000494390	DGKI
ENST00000494391	RN7SL598P
ENST00000494393	BTN3A3
ENST00000494395	ITGB1
ENST00000494396	SYP
ENST00000494397	ARHGAP4
ENST00000494398	CERKL
ENST00000494399	UROD
ENST00000494400	FAF1
ENST00000494401	SNX5
ENST00000494402	SNX13
ENST00000494403	MADD
ENST00000494405	DAAM2
ENST00000494410	FAS
ENST00000494411	PCMT1
ENST00000494412	CMSS1
ENST00000494414	GPATCH4
ENST00000494417	GLE1
ENST00000494424	TSPAN6
ENST00000494429	SUZ12
ENST00000494430	TF
ENST00000494434	PICK1
ENST00000494435	DIP2A
ENST00000494436	MPV17
ENST00000494437	AGTRAP
ENST00000494439	CNOT10
ENST00000494440	PLA1A
ENST00000494441	DLD
ENST00000494442	ITLN2
ENST00000494443	EMD
ENST00000494444	PTP4A2
ENST00000494445	EIF4A2
ENST00000494446	FN1
ENST00000494447	CATIP
ENST00000494448	EML3
ENST00000494450	HSD17B7
ENST00000494454	TXNRD2
ENST00000494455	TP53TG5
ENST00000494461	ZER1
ENST00000494462	DNAJC10
ENST00000494463	SLAMF1
ENST00000494464	ERCC3
ENST00000494465	ATG4B
ENST00000494467	ABCA1
ENST00000494468	XPO1
ENST00000494469	ZCCHC11
ENST00000494472	PRKCE
ENST00000494474	GLS2
ENST00000494475	PLP1
ENST00000494478	ABHD14A
ENST00000494479	CREM
ENST00000494481	C3orf14
ENST00000494482	PARD3B
ENST00000494483	TSGA10
ENST00000494484	PPIA
ENST00000494487	RN7SL691P
ENST00000494489	BORCS8
ENST00000494490	POLR2M
ENST00000494493	DLG3
ENST00000494494	ARPP21
ENST00000494495	TBC1D25
ENST00000494501	DYSF
ENST00000494502	PDCD10
ENST00000494503	UBR4
ENST00000494504	KATNA1
ENST00000494505	FRMPD2
ENST00000494506	C20orf24
ENST00000494508	SP100
ENST00000494511	PMP22
ENST00000494512	MIS18BP1
ENST00000494513	WTAP
ENST00000494514	RNF185
ENST00000494516	GATAD2A
ENST00000494517	GOLGB1
ENST00000494519	TCF7L1
ENST00000494520	GRHL1
ENST00000494525	SMPX
ENST00000494526	FBXO18
ENST00000494527	RN7SL638P
ENST00000494528	SGK3
ENST00000494529	TRPC4
ENST00000494531	LCP1
ENST00000494532	UBE3C
ENST00000494535	SCARF2
ENST00000494536	UGP2
ENST00000494538	CBWD7
ENST00000494539	CLHC1
ENST00000494540	HSD17B7P2
ENST00000494541	ST6GALNAC6
ENST00000494543	ARID4B
ENST00000494544	CP
ENST00000494545	LUC7L
ENST00000494546	CBX4
ENST00000494547	TAF8
ENST00000494548	ZNF512
ENST00000494549	ACTR1A
ENST00000494552	CCDC136
ENST00000494553	FGD3
ENST00000494555	ELAVL4
ENST00000494557	RAF1
ENST00000494558	EIF2A
ENST00000494559	PDZRN3
ENST00000494560	ICA1L
ENST00000494563	ITGB1BP1
ENST00000494564	XPNPEP1
ENST00000494566	CCDC88B
ENST00000494567	TTC23
ENST00000494568	PLSCR1
ENST00000494570	KDM4C
ENST00000494571	ATG3
ENST00000494572	KRTCAP3
ENST00000494573	LDHA
ENST00000494575	C3orf17
ENST00000494576	UBAC2
ENST00000494579	FGF1
ENST00000494580	CTNNA3
ENST00000494582	LINC00488
ENST00000494583	RPS27P26
ENST00000494584	UCK1
ENST00000494586	CCSER2
ENST00000494587	CYBRD1
ENST00000494588	DUSP13
ENST00000494589	STAM2
ENST00000494593	GSTP1
ENST00000494595	CNNM3
ENST00000494596	COMTD1
ENST00000494597	MECOM
ENST00000494598	PLCH1
ENST00000494600	MOB1A
ENST00000494601	HAT1
ENST00000494602	MACROD2
ENST00000494605	ZNF573
ENST00000494606	FAM102A
ENST00000494608	FAM73B
ENST00000494611	ST6GALNAC6
ENST00000494612	SMC4
ENST00000494614	DCBLD2
ENST00000494615	HADHB
ENST00000494618	NCL
ENST00000494619	ACKR2
ENST00000494620	SCRN1
ENST00000494621	ZNF638
ENST00000494624	ARMCX6
ENST00000494626	CTBP2
ENST00000494627	GOT2
ENST00000494628	STIM2
ENST00000494629	EXD2
ENST00000494633	TBC1D20
ENST00000494638	TCAIM
ENST00000494639	ABCB6
ENST00000494640	AKR1B1P2
ENST00000494641	TRMT2A
ENST00000494643	MAPK3
ENST00000494645	SEC23B
ENST00000494647	NDFIP2
ENST00000494648	KALRN
ENST00000494649	APTX
ENST00000494651	DOCK4
ENST00000494653	CEP104
ENST00000494655	CCDC12
ENST00000494656	TFDP2
ENST00000494660	MCEE
ENST00000494661	ADAM12
ENST00000494662	PRPSAP1
ENST00000494664	TIMMDC1
ENST00000494667	PRKD3
ENST00000494668	P2RY14
ENST00000494672	CCDC66
ENST00000494674	PRPF4B
ENST00000494675	LRIF1
ENST00000494677	VEPH1
ENST00000494679	RPS12P28
ENST00000494680	THUMPD3-AS1
ENST00000494681	ITPR1
ENST00000494684	PER3
ENST00000494686	KLC3
ENST00000494687	BOC
ENST00000494688	AGK
ENST00000494689	NTPCR
ENST00000494690	PTTG1IP
ENST00000494695	MYCBP
ENST00000494696	C6orf118
ENST00000494697	NOP56
ENST00000494702	AGBL3
ENST00000494703	SPG20
ENST00000494706	SLC35A5
ENST00000494707	RPGR
ENST00000494709	FAM122C
ENST00000494710	DNAJC6
ENST00000494712	RN7SL323P
ENST00000494713	LCN12
ENST00000494714	TTC12
ENST00000494718	MAGED1
ENST00000494719	RN7SL766P
ENST00000494722	SNX8
ENST00000494724	FCRL3
ENST00000494725	TDRKH
ENST00000494726	GADD45G
ENST00000494727	ACSS2
ENST00000494728	VTI1A
ENST00000494730	KIAA1671
ENST00000494731	ZDHHC20
ENST00000494733	TLN2
ENST00000494735	GSTK1
ENST00000494740	PI4KAP2
ENST00000494741	WBP1
ENST00000494742	PCCB
ENST00000494747	BACH2
ENST00000494748	SDF4
ENST00000494750	GIMAP4
ENST00000494752	DPM1
ENST00000494753	PLIN2
ENST00000494754	WWTR1
ENST00000494756	RPS27A
ENST00000494757	WIPF2
ENST00000494758	DNAH12
ENST00000494759	TRIM16
ENST00000494760	MBOAT2
ENST00000494761	
ENST00000494762	ACTN2
ENST00000494763	LARGE
ENST00000494765	ALG6
ENST00000494766	CDC16
ENST00000494767	QARS
ENST00000494770	EMC1
ENST00000494771	RPL22L1
ENST00000494772	SPATA13
ENST00000494774	DBNL
ENST00000494781	FGFR1OP
ENST00000494785	MKLN1
ENST00000494788	MAPRE3
ENST00000494792	
ENST00000494793	SUSD4
ENST00000494797	ATP1B1
ENST00000494798	CD96
ENST00000494799	FAS
ENST00000494801	TCEAL4
ENST00000494802	IGSF11
ENST00000494804	NBN
ENST00000494805	GALNT13
ENST00000494809	MST1
ENST00000494810	PDCD6IP
ENST00000494811	PARP14
ENST00000494813	ARHGAP4
ENST00000494814	HSD17B3
ENST00000494815	TSPAN4
ENST00000494817	ABHD10
ENST00000494819	GTF2B
ENST00000494820	TRMT2A
ENST00000494824	SEPT2
ENST00000494826	ARMT1
ENST00000494827	PFN2
ENST00000494828	MST1
ENST00000494829	RUNX1
ENST00000494830	MGLL
ENST00000494831	LAMB2
ENST00000494833	BRD1
ENST00000494837	SH3BP5L
ENST00000494838	QARS
ENST00000494840	MTHFD2P1
ENST00000494841	RPGR
ENST00000494842	INADL
ENST00000494843	ACTL6A
ENST00000494848	ALAD
ENST00000494849	
ENST00000494851	TNFSF10
ENST00000494853	CLEC16A
ENST00000494854	SHISA5
ENST00000494856	RN7SL127P
ENST00000494857	SLC7A2
ENST00000494858	REV3L
ENST00000494859	ANKRD10
ENST00000494860	BCO2
ENST00000494864	CYP1B1
ENST00000494865	FAM107B
ENST00000494866	ADAR
ENST00000494867	USP34
ENST00000494869	
ENST00000494870	ARSD
ENST00000494872	TRIM2
ENST00000494873	RNF11
ENST00000494874	RHBG
ENST00000494876	TBXAS1
ENST00000494880	IVNS1ABP
ENST00000494881	FAM126B
ENST00000494882	
ENST00000494883	POMT1
ENST00000494885	
ENST00000494886	ANKZF1
ENST00000494888	CPB1
ENST00000494891	C3orf17
ENST00000494892	SLC25A12
ENST00000494893	SNX17
ENST00000494894	TMEM44
ENST00000494897	LINC01192
ENST00000494898	ZBBX
ENST00000494899	HHIPL2
ENST00000494901	SP100
ENST00000494903	CCAR1
ENST00000494904	JAK1
ENST00000494906	IGF2BP2
ENST00000494907	EXTL2
ENST00000494909	RABL2A
ENST00000494911	WT1-AS
ENST00000494912	TAZ
ENST00000494914	DDC
ENST00000494915	LINC01322
ENST00000494917	CCDC180
ENST00000494918	GOSR1
ENST00000494919	TMEM17
ENST00000494920	KDM1A
ENST00000494921	DTD1
ENST00000494922	ACYP2
ENST00000494923	RPL30P5
ENST00000494924	PLCB1
ENST00000494925	ABCA17P
ENST00000494926	TM2D1
ENST00000494927	RASGRP3
ENST00000494928	PHF8
ENST00000494929	KLHL22
ENST00000494932	TAGLN3
ENST00000494933	RPL18P11
ENST00000494934	SRRM1
ENST00000494936	GNG12
ENST00000494939	MKRN1
ENST00000494941	PYROXD2
ENST00000494942	UBXN11
ENST00000494943	PHC3
ENST00000494945	PKP4
ENST00000494946	TCEB2
ENST00000494947	RNF216P1
ENST00000494948	KIAA0319L
ENST00000494949	MRAS
ENST00000494950	PLOD2
ENST00000494951	CEP104
ENST00000494954	PNKD
ENST00000494955	ZNF335
ENST00000494958	EHBP1
ENST00000494961	SH3KBP1
ENST00000494963	MTF2
ENST00000494966	NIPSNAP1
ENST00000494967	DIAPH1
ENST00000494971	USP20
ENST00000494972	SPO11
ENST00000494973	APTX
ENST00000494976	TANK
ENST00000494977	FGD4
ENST00000494980	CHMP2B
ENST00000494982	RAP1A
ENST00000494983	CREB1
ENST00000494984	QARS
ENST00000494985	CUL4A
ENST00000494986	INO80B
ENST00000494992	SLC35G1
ENST00000494993	HDDC3
ENST00000494995	MSTO1
ENST00000494998	HMOX1
ENST00000494999	ST20-MTHFS
ENST00000495001	C10orf76
ENST00000495003	XPO1
ENST00000495004	PDIA5
ENST00000495005	ATP5O
ENST00000495008	DZIP3
ENST00000495013	MED4
ENST00000495014	MTG1
ENST00000495015	DNAJA1
ENST00000495018	MFSD2B
ENST00000495019	ZNF148
ENST00000495020	UGP2
ENST00000495021	MEIS1
ENST00000495022	TRDMT1
ENST00000495025	PBLD
ENST00000495026	PGAP2
ENST00000495027	DNAH12
ENST00000495028	AGK
ENST00000495029	TMEM156
ENST00000495030	EPB41L5
ENST00000495031	DENND2C
ENST00000495034	RALGPS2
ENST00000495036	CPED1
ENST00000495038	TTC26
