Geneid	Eff_Size	percentage_gc_content
ENSMUSG00000035234	18784	41.83
ENSMUSG00000035235	9419	42.93
ENSMUSG00000035236	136188	40.09
ENSMUSG00000035237	5173	52.51
ENSMUSG00000035238	8098	52.69
ENSMUSG00000035239	20319	45.61
ENSMUSG00000035242	5192	55.94
ENSMUSG00000035245	44058	43.95
ENSMUSG00000035246	100445	41.15
ENSMUSG00000035247	94862	40.36
ENSMUSG00000035248	56819	44.04
ENSMUSG00000035258	217017	39.22
ENSMUSG00000035262	4065	62.85
ENSMUSG00000035266	41522	45.3
ENSMUSG00000035268	71762	47.08
ENSMUSG00000035270	78718	40.83
ENSMUSG00000035273	43748	44.64
ENSMUSG00000035274	8488	52.22
ENSMUSG00000035275	89729	44.89
ENSMUSG00000035277	16303	50.89
ENSMUSG00000035278	3785	57.1
ENSMUSG00000035279	23325	50.72
ENSMUSG00000035283	4981	59.94
ENSMUSG00000035284	166761	41.22
ENSMUSG00000035285	4590	56.03
ENSMUSG00000035293	36811	38.4
ENSMUSG00000035295	11563	52.93
ENSMUSG00000035296	39309	44.1
ENSMUSG00000035297	34500	42.56
ENSMUSG00000035298	10590	53.92
ENSMUSG00000035299	327257	39.05
ENSMUSG00000035305	354736	43.62
ENSMUSG00000035310	64541	42.57
ENSMUSG00000035311	74080	45.24
ENSMUSG00000035314	84045	52.58
ENSMUSG00000035325	62469	43.57
ENSMUSG00000035329	23536	40.67
ENSMUSG00000035337	2323	40.96
ENSMUSG00000035342	14849	55.26
ENSMUSG00000035349	14960	40.65
ENSMUSG00000035351	32758	39.01
ENSMUSG00000035352	2092	43.89
ENSMUSG00000035354	259558	44.77
ENSMUSG00000035355	23520	52.33
ENSMUSG00000035356	32542	44.93
ENSMUSG00000035357	235544	44.79
ENSMUSG00000035364	1205	62.35
ENSMUSG00000035365	59103	39.62
ENSMUSG00000035367	12074	43
ENSMUSG00000035370	17489	55.29
ENSMUSG00000035371	6757	43.01
ENSMUSG00000035372	11430	49.84
ENSMUSG00000035373	2614	43.11
ENSMUSG00000035376	90357	43.19
ENSMUSG00000035378	105083	43.57
ENSMUSG00000035382	26907	47.54
ENSMUSG00000035383	2052	38.04
ENSMUSG00000035385	3020	43.76
ENSMUSG00000035387	5371	35.54
ENSMUSG00000035390	28987	49.55
ENSMUSG00000035392	494139	41.64
ENSMUSG00000035394	79496	43.62
ENSMUSG00000035395	10024	41.77
ENSMUSG00000035397	12871	56.84
ENSMUSG00000035399	21475	44.61
ENSMUSG00000035401	73651	38.55
ENSMUSG00000035403	29552	54.37
ENSMUSG00000035407	67434	47.47
ENSMUSG00000035413	13491	49.44
ENSMUSG00000035420	5992	46.61
ENSMUSG00000035427	57334	41.84
ENSMUSG00000035429	59451	45.03
ENSMUSG00000035431	4718	56.64
ENSMUSG00000035435	92087	44.42
ENSMUSG00000035437	130782	39.07
ENSMUSG00000035439	29651	48.1
ENSMUSG00000035441	304364	43.42
ENSMUSG00000035443	8612	44.3
ENSMUSG00000035448	12991	34.2
ENSMUSG00000035451	8678	51.72
ENSMUSG00000035454	4162	38.97
ENSMUSG00000035455	26370	40.92
ENSMUSG00000035456	12566	49.34
ENSMUSG00000035458	7852	53.69
ENSMUSG00000035459	175584	44.89
ENSMUSG00000035469	42066	42.47
ENSMUSG00000035472	489641	39.86
ENSMUSG00000035473	60106	45.71
ENSMUSG00000035476	67086	37.53
ENSMUSG00000035478	8998	55.95
ENSMUSG00000035486	11708	56.53
ENSMUSG00000035491	21444	40.93
ENSMUSG00000035493	32414	50.59
ENSMUSG00000035495	29518	46.34
ENSMUSG00000035498	51979	46.16
ENSMUSG00000035504	8994	56.26
ENSMUSG00000035505	11987	46.54
ENSMUSG00000035506	151251	45.63
ENSMUSG00000035509	20221	42.25
ENSMUSG00000035513	62454	52.09
ENSMUSG00000035517	73385	44.54
ENSMUSG00000035521	9042	48.34
ENSMUSG00000035522	2316	54.21
ENSMUSG00000035523	3672	37.27
ENSMUSG00000035528	57954	39.29
ENSMUSG00000035529	28892	43.27
ENSMUSG00000035530	4309	53.93
ENSMUSG00000035539	65763	48.95
ENSMUSG00000035540	42221	40.32
ENSMUSG00000035545	17529	53.67
ENSMUSG00000035547	62200	52.36
ENSMUSG00000035551	20705	50.77
ENSMUSG00000035557	6363	54.39
ENSMUSG00000035559	3227	57.02
ENSMUSG00000035560	5165	45.61
ENSMUSG00000035561	7880	51.19
ENSMUSG00000035566	103006	35.4
ENSMUSG00000035569	103093	45.75
ENSMUSG00000035572	44963	39.68
ENSMUSG00000035575	34586	43.67
ENSMUSG00000035576	35243	49.89
ENSMUSG00000035578	44295	44.7
ENSMUSG00000035580	381042	38.81
ENSMUSG00000035582	132761	41
ENSMUSG00000035585	10577	48.13
ENSMUSG00000035592	7080	46.87
ENSMUSG00000035594	29637	43.18
ENSMUSG00000035595	2880	51.84
ENSMUSG00000035596	23450	49.22
ENSMUSG00000035597	31454	36.89
ENSMUSG00000035601	21645	44.81
ENSMUSG00000035606	46368	50.12
ENSMUSG00000035614	63265	37.96
ENSMUSG00000035615	106385	47.04
ENSMUSG00000035620	101898	42.97
ENSMUSG00000035621	14403	59.78
ENSMUSG00000035623	125524	39.57
ENSMUSG00000035626	9362	38.27
ENSMUSG00000035629	63541	46.03
ENSMUSG00000035632	20181	51.05
ENSMUSG00000035637	10942	53.65
ENSMUSG00000035638	24043	48
ENSMUSG00000035640	15380	58.91
ENSMUSG00000035642	30781	42.59
ENSMUSG00000035649	185950	36.98
ENSMUSG00000035651	2971	37.62
ENSMUSG00000035653	344732	36.18
ENSMUSG00000035666	25291	45.04
ENSMUSG00000035671	30448	51.45
ENSMUSG00000035673	49509	55.43
ENSMUSG00000035674	3812	48.19
ENSMUSG00000035678	3602	52.47
ENSMUSG00000035681	201377	38.45
ENSMUSG00000035683	66771	43.61
ENSMUSG00000035686	6069	48.01
ENSMUSG00000035692	2150	50.68
ENSMUSG00000035694	56356	39.66
ENSMUSG00000035696	115915	42.2
ENSMUSG00000035697	19297	55.74
ENSMUSG00000035699	13957	48.08
ENSMUSG00000035704	23373	44.11
ENSMUSG00000035711	6849	53.96
ENSMUSG00000035713	27925	53.12
ENSMUSG00000035722	25830	55.21
ENSMUSG00000035725	40674	43.21
ENSMUSG00000035726	41311	40.95
ENSMUSG00000035735	65359	54.15
ENSMUSG00000035745	9771	58.65
ENSMUSG00000035754	12048	54.76
ENSMUSG00000035757	15000	51.12
ENSMUSG00000035759	5810	44.96
ENSMUSG00000035762	76128	38.17
ENSMUSG00000035764	21225	42.95
ENSMUSG00000035765	270665	45.51
ENSMUSG00000035769	40276	49.02
ENSMUSG00000035770	30006	47.14
ENSMUSG00000035772	6031	51.81
ENSMUSG00000035773	8465	58.51
ENSMUSG00000035775	11674	44.88
ENSMUSG00000035776	77691	43.22
ENSMUSG00000035778	67761	47.96
ENSMUSG00000035780	14340	35.51
ENSMUSG00000035781	8850	56.15
ENSMUSG00000035783	16027	44.43
ENSMUSG00000035785	9384	43.65
ENSMUSG00000035790	10020	44.28
ENSMUSG00000035798	73232	40.9
ENSMUSG00000035799	3762	58.97
ENSMUSG00000035804	2149	49.47
ENSMUSG00000035805	25924	47.34
ENSMUSG00000035811	15774	34.67
ENSMUSG00000035818	27480	46.49
ENSMUSG00000035824	24267	49.55
ENSMUSG00000035828	5951	63.43
ENSMUSG00000035829	14327	53.93
ENSMUSG00000035831	9424	44.61
ENSMUSG00000035834	41106	41.7
ENSMUSG00000035835	18516	53.5
ENSMUSG00000035836	12465	34.8
ENSMUSG00000035840	17206	41.45
ENSMUSG00000035842	32796	48.1
ENSMUSG00000035845	16430	49.37
ENSMUSG00000035847	27116	42.58
ENSMUSG00000035849	14616	40.9
ENSMUSG00000035851	46089	35.68
ENSMUSG00000035852	11918	53.64
ENSMUSG00000035860	62032	46.73
ENSMUSG00000035861	22902	37.11
ENSMUSG00000035863	29975	53.04
ENSMUSG00000035864	521670	38.81
ENSMUSG00000035868	6341	37.08
ENSMUSG00000035873	84030	43.86
ENSMUSG00000035875	19642	40.67
ENSMUSG00000035877	137549	42.71
ENSMUSG00000035878	41577	41.24
ENSMUSG00000035885	3003	50.71
ENSMUSG00000035890	10076	56.38
ENSMUSG00000035891	51825	50.89
ENSMUSG00000035896	2735	47.45
ENSMUSG00000035898	71675	34.68
ENSMUSG00000035900	85506	52.63
ENSMUSG00000035901	75367	43.99
ENSMUSG00000035910	162986	43.63
ENSMUSG00000035914	34129	50.39
ENSMUSG00000035916	210395	37.43
ENSMUSG00000035919	418808	42.2
ENSMUSG00000035923	3117	48.88
ENSMUSG00000035929	8269	51.78
ENSMUSG00000035930	12259	48.47
ENSMUSG00000035932	2263	51.86
ENSMUSG00000035933	285758	39.65
ENSMUSG00000035934	263282	46.25
ENSMUSG00000035936	35729	46.04
ENSMUSG00000035941	70602	40.13
ENSMUSG00000035944	30358	50.87
ENSMUSG00000035946	3957	53.42
ENSMUSG00000035948	192053	37.58
ENSMUSG00000035949	31298	41.75
ENSMUSG00000035951	4967	47.3
ENSMUSG00000035953	9275	49.03
ENSMUSG00000035954	408496	40.82
ENSMUSG00000035958	12569	41.21
ENSMUSG00000035960	3593	49.45
ENSMUSG00000035963	7460	55.17
ENSMUSG00000035964	4964	55.93
ENSMUSG00000035967	60159	41.4
ENSMUSG00000035969	53032	49.52
ENSMUSG00000035983	7950	44.87
ENSMUSG00000035984	17635	43.65
ENSMUSG00000035992	87155	37.39
ENSMUSG00000036002	17935	51.15
ENSMUSG00000036006	163289	45.16
ENSMUSG00000036009	80879	39.94
ENSMUSG00000036013	58756	39.5
ENSMUSG00000036019	394567	39.63
ENSMUSG00000036022	30799	40.31
ENSMUSG00000036023	15142	43.32
ENSMUSG00000036026	31832	53.59
ENSMUSG00000036027	40668	42.57
ENSMUSG00000036030	119575	43.88
ENSMUSG00000036036	13258	45.37
ENSMUSG00000036040	37595	52.15
ENSMUSG00000036045	2261	50.04
ENSMUSG00000036046	54219	52.04
ENSMUSG00000036052	15547	54.02
ENSMUSG00000036053	282375	42.79
ENSMUSG00000036054	60117	49.53
ENSMUSG00000036057	28750	49.87
ENSMUSG00000036061	7976	50.87
ENSMUSG00000036062	35210	48.9
ENSMUSG00000036067	9846	55.82
ENSMUSG00000036073	5938	54.56
ENSMUSG00000036078	20800	47.61
ENSMUSG00000036083	25643	41.32
ENSMUSG00000036086	157942	41.95
ENSMUSG00000036087	72971	41.02
ENSMUSG00000036091	8489	53.36
ENSMUSG00000036093	32359	39.89
ENSMUSG00000036095	758249	36.76
ENSMUSG00000036097	59548	41.17
ENSMUSG00000036098	41038	54.46
ENSMUSG00000036099	117283	41.91
ENSMUSG00000036103	173669	41.63
ENSMUSG00000036104	86813	40.57
ENSMUSG00000036106	35970	54.16
ENSMUSG00000036109	98006	38.26
ENSMUSG00000036110	24143	40.74
ENSMUSG00000036111	37706	51.09
ENSMUSG00000036112	46192	41.99
ENSMUSG00000036114	2357	58.39
ENSMUSG00000036117	5849	43.03
ENSMUSG00000036120	12061	52.05
ENSMUSG00000036123	47039	46.16
ENSMUSG00000036131	49672	42.14
ENSMUSG00000036136	8636	44.79
ENSMUSG00000036138	15037	54.27
ENSMUSG00000036139	11090	52.43
ENSMUSG00000036144	73354	36.93
ENSMUSG00000036151	9043	51.49
ENSMUSG00000036155	293612	46.05
ENSMUSG00000036158	101122	45.21
ENSMUSG00000036160	18322	47.81
ENSMUSG00000036162	2200	55.06
ENSMUSG00000036167	97827	42.37
ENSMUSG00000036168	48000	44.7
ENSMUSG00000036169	6034	40.99
ENSMUSG00000036172	43686	40.21
ENSMUSG00000036180	94812	47.38
ENSMUSG00000036181	3119	55.06
ENSMUSG00000036185	3085	55.83
ENSMUSG00000036186	10516	56.01
ENSMUSG00000036188	42613	43.23
ENSMUSG00000036192	191667	39.33
ENSMUSG00000036196	56383	46.69
ENSMUSG00000036197	42123	44.08
ENSMUSG00000036198	39720	43.59
ENSMUSG00000036199	9613	51.69
ENSMUSG00000036202	60073	38.6
ENSMUSG00000036206	89765	49.31
ENSMUSG00000036208	18724	43.37
ENSMUSG00000036211	1457	54.73
ENSMUSG00000036214	8390	43.92
ENSMUSG00000036216	1520	46.26
ENSMUSG00000036218	379083	41.11
ENSMUSG00000036223	15188	45.82
ENSMUSG00000036225	186348	44.93
ENSMUSG00000036231	25088	38.47
ENSMUSG00000036241	61826	43.31
ENSMUSG00000036242	105486	40.23
ENSMUSG00000036244	11662	50.63
ENSMUSG00000036246	18743	52.24
ENSMUSG00000036249	13348	44.27
ENSMUSG00000036251	116364	44.79
ENSMUSG00000036256	60010	45.74
ENSMUSG00000036257	94920	39.89
ENSMUSG00000036264	428284	46.9
ENSMUSG00000036270	19524	51.98
ENSMUSG00000036273	154779	40.48
ENSMUSG00000036275	15596	46.7
ENSMUSG00000036278	142567	54.01
ENSMUSG00000036281	24510	51.66
ENSMUSG00000036282	25775	38.31
ENSMUSG00000036285	19931	44.7
ENSMUSG00000036291	24393	38.71
ENSMUSG00000036292	51222	41.24
ENSMUSG00000036295	37258	38.37
ENSMUSG00000036298	313932	41.86
ENSMUSG00000036299	5080	45.19
ENSMUSG00000036304	11404	46.48
ENSMUSG00000036305	709	42.82
ENSMUSG00000036306	58549	46.3
ENSMUSG00000036309	17074	40.63
ENSMUSG00000036315	5022	44.24
ENSMUSG00000036322	2396	46.99
ENSMUSG00000036323	30971	41.87
ENSMUSG00000036327	33532	48.93
ENSMUSG00000036330	56925	42.17
ENSMUSG00000036333	92167	42.03
ENSMUSG00000036334	37809	40.6
ENSMUSG00000036339	77172	42.64
ENSMUSG00000036352	25836	47.15
ENSMUSG00000036353	49145	39.6
ENSMUSG00000036356	383139	40.94
ENSMUSG00000036357	12499	45.18
ENSMUSG00000036362	5518	43.2
ENSMUSG00000036368	69054	40.93
ENSMUSG00000036371	66245	39.62
ENSMUSG00000036372	5421	47.78
ENSMUSG00000036376	3605	51.85
ENSMUSG00000036377	229347	45.25
ENSMUSG00000036381	50822	42.39
ENSMUSG00000036390	4125	50.85
ENSMUSG00000036391	82053	42.23
ENSMUSG00000036395	48455	44.25
ENSMUSG00000036398	5360	47.99
ENSMUSG00000036401	23392	44.63
ENSMUSG00000036402	129647	43.96
ENSMUSG00000036403	64956	43.55
ENSMUSG00000036411	35255	44.87
ENSMUSG00000036412	9756	52.68
ENSMUSG00000036422	9075	59.26
ENSMUSG00000036427	33503	50.87
ENSMUSG00000036430	3685	57.35
ENSMUSG00000036432	20461	45.28
ENSMUSG00000036435	53025	42.15
ENSMUSG00000036437	12383	43.3
ENSMUSG00000036438	14990	41.39
ENSMUSG00000036442	3695	58.28
ENSMUSG00000036446	9277	37.19
ENSMUSG00000036449	3748	52.23
ENSMUSG00000036450	20030	48.31
ENSMUSG00000036452	792081	44.91
ENSMUSG00000036459	25958	48.16
ENSMUSG00000036461	105596	42.35
ENSMUSG00000036463	2847	44.81
ENSMUSG00000036466	334760	48.84
ENSMUSG00000036469	860883	37.93
ENSMUSG00000036473	47318	50.59
ENSMUSG00000036478	10822	45.54
ENSMUSG00000036480	7272	57.8
ENSMUSG00000036492	6863	53.66
ENSMUSG00000036499	112691	38.81
ENSMUSG00000036500	5038	56.7
ENSMUSG00000036501	67814	40.64
ENSMUSG00000036502	60356	42.18
ENSMUSG00000036503	109190	38.76
ENSMUSG00000036504	2868	54.71
ENSMUSG00000036510	399740	36.68
ENSMUSG00000036513	10678	41.08
ENSMUSG00000036521	14989	44.15
ENSMUSG00000036523	139851	46.81
ENSMUSG00000036526	132458	48.15
ENSMUSG00000036528	158105	45
ENSMUSG00000036529	33901	53.03
ENSMUSG00000036533	23033	46.65
ENSMUSG00000036534	21763	49.69
ENSMUSG00000036537	2445	53.23
ENSMUSG00000036545	214825	48.68
ENSMUSG00000036550	96401	40.88
ENSMUSG00000036551	19936	43.85
ENSMUSG00000036552	91720	43.7
ENSMUSG00000036553	48542	52.77
ENSMUSG00000036555	52588	52.25
ENSMUSG00000036557	39378	46.14
ENSMUSG00000036560	16177	52.99
ENSMUSG00000036561	36113	47.8
ENSMUSG00000036564	43026	53.53
ENSMUSG00000036565	34137	55.87
ENSMUSG00000036568	39876	48.14
ENSMUSG00000036570	6230	55.4
ENSMUSG00000036572	22643	41.08
ENSMUSG00000036574	3447	55.05
ENSMUSG00000036578	9638	51.32
ENSMUSG00000036580	32897	44.82
ENSMUSG00000036585	95379	46.47
ENSMUSG00000036586	2565	57.25
ENSMUSG00000036587	5462	56.82
ENSMUSG00000036591	130233	41.4
ENSMUSG00000036594	6957	46.36
ENSMUSG00000036596	25725	53.64
ENSMUSG00000036598	26059	47.26
ENSMUSG00000036599	22536	51.82
ENSMUSG00000036602	24023	35.93
ENSMUSG00000036606	22690	56.15
ENSMUSG00000036611	125498	44.66
ENSMUSG00000036613	117355	46.82
ENSMUSG00000036615	6918	45.69
ENSMUSG00000036617	917000	41.38
ENSMUSG00000036620	26932	51.63
ENSMUSG00000036622	26457	55.56
ENSMUSG00000036632	19507	46.31
ENSMUSG00000036634	19769	52.57
ENSMUSG00000036636	34005	50.27
ENSMUSG00000036639	17954	48.26
ENSMUSG00000036641	348260	41.37
ENSMUSG00000036644	47818	50.49
ENSMUSG00000036646	25265	49.06
ENSMUSG00000036647	1901	44.9
ENSMUSG00000036655	30500	48.47
ENSMUSG00000036658	4624	38.61
ENSMUSG00000036661	65385	49.76
ENSMUSG00000036667	51708	40.37
ENSMUSG00000036672	9097	49.39
ENSMUSG00000036676	52387	36.73
ENSMUSG00000036678	14328	46.9
ENSMUSG00000036686	18818	53.53
ENSMUSG00000036687	22709	53.53
ENSMUSG00000036693	24342	46.06
ENSMUSG00000036698	102701	49.53
ENSMUSG00000036699	5534	49.77
ENSMUSG00000036707	65212	41.52
ENSMUSG00000036712	62952	38.47
ENSMUSG00000036718	33784	53.32
ENSMUSG00000036721	9225	42.47
ENSMUSG00000036731	4964	56.59
ENSMUSG00000036733	11511	51.11
ENSMUSG00000036737	89345	43.09
ENSMUSG00000036743	57841	40.87
ENSMUSG00000036744	9633	39.89
ENSMUSG00000036745	139908	41.82
ENSMUSG00000036748	10789	51.67
ENSMUSG00000036749	12154	42.3
ENSMUSG00000036751	9795	46.93
ENSMUSG00000036752	4630	55.8
ENSMUSG00000036760	35369	44.59
ENSMUSG00000036764	29137	43.08
ENSMUSG00000036766	331166	42.97
ENSMUSG00000036768	72459	40.43
ENSMUSG00000036769	121327	36.91
ENSMUSG00000036770	4375	55.08
ENSMUSG00000036775	11406	47.13
ENSMUSG00000036777	63413	41.7
ENSMUSG00000036779	65446	43.81
ENSMUSG00000036781	4246	39.73
ENSMUSG00000036782	150064	36.4
ENSMUSG00000036790	20155	41.49
ENSMUSG00000036792	395529	37.55
ENSMUSG00000036800	286783	40.47
ENSMUSG00000036805	11099	49.75
ENSMUSG00000036810	19904	41.49
ENSMUSG00000036813	8127	52.48
ENSMUSG00000036814	45495	43.6
ENSMUSG00000036815	739872	37.82
ENSMUSG00000036816	899	72
ENSMUSG00000036817	56799	47.59
ENSMUSG00000036819	15637	48.93
ENSMUSG00000036820	10661	53.23
ENSMUSG00000036822	14105	44.69
ENSMUSG00000036825	39702	46.94
ENSMUSG00000036826	3805	53.19
ENSMUSG00000036832	67687	45.59
ENSMUSG00000036833	85520	46.43
ENSMUSG00000036834	211875	40.77
ENSMUSG00000036835	2412	53.2
ENSMUSG00000036840	24173	42.45
ENSMUSG00000036845	5785	52.5
ENSMUSG00000036850	1869	53.77
ENSMUSG00000036853	27823	45.46
ENSMUSG00000036854	5564	55.7
ENSMUSG00000036855	6863	45.16
ENSMUSG00000036856	26431	54.69
ENSMUSG00000036858	9332	48.78
ENSMUSG00000036860	4675	47.38
ENSMUSG00000036862	45735	50.44
ENSMUSG00000036863	39598	44.83
ENSMUSG00000036864	16677	47.68
ENSMUSG00000036867	72188	51.53
ENSMUSG00000036872	105077	46.18
ENSMUSG00000036873	8844	45.79
ENSMUSG00000036875	33037	47.97
ENSMUSG00000036879	227834	39.87
ENSMUSG00000036880	28525	44.5
ENSMUSG00000036882	17114	56.19
ENSMUSG00000036885	133993	41.76
ENSMUSG00000036887	3926	55.35
ENSMUSG00000036890	371173	38.02
ENSMUSG00000036892	22239	49.85
ENSMUSG00000036893	137802	42.8
ENSMUSG00000036894	13585	49.21
ENSMUSG00000036896	5192	55.12
ENSMUSG00000036898	28008	40.51
ENSMUSG00000036899	31839	40.76
ENSMUSG00000036902	59995	37.49
ENSMUSG00000036904	6691	56.99
ENSMUSG00000036905	7146	49.25
ENSMUSG00000036907	4592	61.94
ENSMUSG00000036908	16995	48.75
ENSMUSG00000036912	49888	45.69
ENSMUSG00000036913	50511	50.5
ENSMUSG00000036915	14095	51.33
ENSMUSG00000036916	58115	38.41
ENSMUSG00000036918	105198	52.52
ENSMUSG00000036921	3472	47.06
ENSMUSG00000036923	70765	46.16
ENSMUSG00000036924	11112	40.6
ENSMUSG00000036925	4085	36.51
ENSMUSG00000036928	37886	41.25
ENSMUSG00000036931	9360	53.37
ENSMUSG00000036932	42625	41.68
ENSMUSG00000036934	25677	40.34
ENSMUSG00000036938	6510	41.5
ENSMUSG00000036940	57362	41.58
ENSMUSG00000036941	24412	45.61
ENSMUSG00000036943	80776	42.52
ENSMUSG00000036944	37765	38.68
ENSMUSG00000036948	8224	57.38
ENSMUSG00000036949	109659	38.48
ENSMUSG00000036951	15524	33.63
ENSMUSG00000036955	44476	46.37
ENSMUSG00000036957	10144	55.22
ENSMUSG00000036958	3503	43.72
ENSMUSG00000036959	75207	47.42
ENSMUSG00000036960	33826	42.65
ENSMUSG00000036961	24177	47.58
ENSMUSG00000036962	76808	45.47
ENSMUSG00000036964	22149	48.63
ENSMUSG00000036966	22633	50.28
ENSMUSG00000036968	8832	47.48
ENSMUSG00000036972	37270	47.92
ENSMUSG00000036975	8659	46.59
ENSMUSG00000036977	68303	39.49
ENSMUSG00000036980	13310	49.26
ENSMUSG00000036983	39777	41
ENSMUSG00000036985	43642	43.46
ENSMUSG00000036986	37281	47.67
ENSMUSG00000036989	33677	47.95
ENSMUSG00000036990	46202	39.87
ENSMUSG00000036992	4542	47.04
ENSMUSG00000036995	43076	50.98
ENSMUSG00000037001	19962	43.49
ENSMUSG00000037003	18141	55.85
ENSMUSG00000037005	33134	45.31
ENSMUSG00000037007	22796	44.61
ENSMUSG00000037010	12856	50.89
ENSMUSG00000037012	119585	49.03
ENSMUSG00000037013	63239	43.15
ENSMUSG00000037014	2847	60.6
ENSMUSG00000037016	156672	43.86
ENSMUSG00000037017	20560	44.46
ENSMUSG00000037020	46024	49.89
ENSMUSG00000037022	31375	43.57
ENSMUSG00000037025	6462	58.64
ENSMUSG00000037028	4242	44.91
ENSMUSG00000037029	10552	44.68
ENSMUSG00000037031	49427	50.78
ENSMUSG00000037032	27574	49.74
ENSMUSG00000037033	30095	41.66
ENSMUSG00000037034	35862	43.91
ENSMUSG00000037035	11038	58.15
ENSMUSG00000037049	6439	53.61
ENSMUSG00000037053	10323	45.19
ENSMUSG00000037058	21358	41.1
ENSMUSG00000037060	2625	59.02
ENSMUSG00000037062	44124	40.9
ENSMUSG00000037064	711	50.56
ENSMUSG00000037070	5380	47.54
ENSMUSG00000037071	18094	47.73
ENSMUSG00000037072	33195	42.2
ENSMUSG00000037075	17509	40.72
ENSMUSG00000037085	8265	46.29
ENSMUSG00000037086	2997	40.41
ENSMUSG00000037089	6031	55.69
ENSMUSG00000037095	3617	58.8
ENSMUSG00000037096	887	42.57
ENSMUSG00000037098	87162	48.41
ENSMUSG00000037101	184570	42.07
ENSMUSG00000037103	10018	55.2
ENSMUSG00000037104	34296	44.49
ENSMUSG00000037106	163097	44.28
ENSMUSG00000037108	40520	44.35
ENSMUSG00000037110	290499	41.37
ENSMUSG00000037111	56373	46.85
ENSMUSG00000037112	125811	39.99
ENSMUSG00000037119	47954	40.84
ENSMUSG00000037124	14131	46.91
ENSMUSG00000037126	18972	56.93
ENSMUSG00000037129	31726	49.66
ENSMUSG00000037130	4800	47.97
ENSMUSG00000037134	37620	42.74
ENSMUSG00000037138	494208	44.54
ENSMUSG00000037139	61887	51.3
ENSMUSG00000037140	2025	40.87
ENSMUSG00000037143	290861	43.95
ENSMUSG00000037145	9270	45.86
ENSMUSG00000037148	270579	45.32
ENSMUSG00000037149	32412	39.93
ENSMUSG00000037151	109012	48.65
ENSMUSG00000037152	5806	43.92
ENSMUSG00000037157	26537	49.94
ENSMUSG00000037159	30865	40.66
ENSMUSG00000037161	10393	44.53
ENSMUSG00000037166	5024	56.32
ENSMUSG00000037167	10197	43.69
ENSMUSG00000037169	9110	52.81
ENSMUSG00000037171	9461	52.22
ENSMUSG00000037172	42571	45.71
ENSMUSG00000037174	97506	43.55
ENSMUSG00000037185	22328	53.13
ENSMUSG00000037188	34531	52.39
ENSMUSG00000037190	5160	52.71
ENSMUSG00000037196	438871	42.45
ENSMUSG00000037197	21121	44.84
ENSMUSG00000037202	8481	47.45
ENSMUSG00000037204	7863	49.85
ENSMUSG00000037206	5310	56.07
ENSMUSG00000037210	123941	41.73
ENSMUSG00000037211	7557	54.08
ENSMUSG00000037214	6056	47.54
ENSMUSG00000037216	6541	43.29
ENSMUSG00000037217	63792	42.87
ENSMUSG00000037221	6252	53.62
ENSMUSG00000037224	99312	48.42
ENSMUSG00000037225	68544	45.17
ENSMUSG00000037234	110935	40.12
ENSMUSG00000037235	22320	52.87
ENSMUSG00000037236	41558	36.25
ENSMUSG00000037239	17579	52.26
ENSMUSG00000037242	65417	45.48
ENSMUSG00000037243	9521	52.53
ENSMUSG00000037246	4707	47.91
ENSMUSG00000037247	10759	53.45
ENSMUSG00000037251	17118	49.29
ENSMUSG00000037253	23269	40.69
ENSMUSG00000037254	40118	42.59
ENSMUSG00000037257	41834	46.53
ENSMUSG00000037259	65119	43.13
ENSMUSG00000037260	34964	46.72
ENSMUSG00000037262	13918	44.7
ENSMUSG00000037263	17637	51.68
ENSMUSG00000037266	7428	46.23
ENSMUSG00000037270	222205	37.08
ENSMUSG00000037275	55155	45.71
ENSMUSG00000037278	10335	46.96
ENSMUSG00000037279	29084	47.5
ENSMUSG00000037280	41434	51.49
ENSMUSG00000037286	373358	37.64
ENSMUSG00000037287	101049	44.74
ENSMUSG00000037295	33480	54.24
ENSMUSG00000037296	20744	42.23
ENSMUSG00000037300	60838	48.92
ENSMUSG00000037306	148322	51.14
ENSMUSG00000037307	41491	46.39
ENSMUSG00000037313	24419	47.92
ENSMUSG00000037315	99335	37.99
ENSMUSG00000037316	25469	41.93
ENSMUSG00000037318	32006	45.9
ENSMUSG00000037321	15148	51.42
ENSMUSG00000037325	45725	40.25
ENSMUSG00000037326	29644	50.77
ENSMUSG00000037331	59799	46.37
ENSMUSG00000037334	3268	46.11
ENSMUSG00000037335	6110	54.18
ENSMUSG00000037336	17067	51.17
ENSMUSG00000037337	23928	51.54
ENSMUSG00000037339	38402	47.31
ENSMUSG00000037341	189871	39.79
ENSMUSG00000037343	62056	41.21
ENSMUSG00000037344	24059	50.43
ENSMUSG00000037346	17429	44.19
ENSMUSG00000037347	40167	40.34
ENSMUSG00000037348	17797	49.74
ENSMUSG00000037349	4294	54.61
ENSMUSG00000037351	20582	49.83
