Geneid	Eff_Size	percentage_gc_content
ENSG00000189180	61961	39.26
ENSG00000189181	1871	48.18
ENSG00000189182	17789	51.05
ENSG00000189184	20262	36.59
ENSG00000189186	162888	35.74
ENSG00000189190	59347	45.68
ENSG00000189195	69486	39.23
ENSG00000189196	11131	42.86
ENSG00000189212	114324	36.03
ENSG00000189221	97445	40.27
ENSG00000189223	81457	49.02
ENSG00000189227	13886	39.21
ENSG00000189229	248673	36.76
ENSG00000189233	65866	45.07
ENSG00000189238	23875	43.69
ENSG00000189241	6651	48.02
ENSG00000189252	9330	46.53
ENSG00000189253	9424	37.71
ENSG00000189266	6917	43.71
ENSG00000189269	25171	44.89
ENSG00000189275	21185	50.87
ENSG00000189280	4820	54.15
ENSG00000189283	1507588	38.91
ENSG00000189292	11484	48.13
ENSG00000189295	22655	38.61
ENSG00000189298	24105	45.03
ENSG00000189299	3851	45.02
ENSG00000189306	13916	57.96
ENSG00000189308	109721	39.03
ENSG00000189316	2635	64.1
ENSG00000189319	131401	52.68
ENSG00000189320	23024	46.33
ENSG00000189325	24864	49.56
ENSG00000189326	9409	46.49
ENSG00000189332	9263	40.66
ENSG00000189334	4008	57.25
ENSG00000189337	531983	49.01
ENSG00000189339	41594	53.52
ENSG00000189343	1765	60.82
ENSG00000189348	4766	55.17
ENSG00000189350	124578	49.55
ENSG00000189357	11221	46.6
ENSG00000189362	36901	40.26
ENSG00000189366	8607	51.93
ENSG00000189367	26277	35.14
ENSG00000189369	5603	44.83
ENSG00000189372	1072	44.13
ENSG00000189375	30691	47.65
ENSG00000189376	23908	43.75
ENSG00000189377	15949	43.22
ENSG00000189393	4405	58.78
ENSG00000189398	1945	48.72
ENSG00000189401	3377	57.61
ENSG00000189403	168616	41.99
ENSG00000189409	72429	54.73
ENSG00000189410	17528	61.39
ENSG00000189419	7291	46.05
ENSG00000189420	14264	54.68
ENSG00000189423	17404	44.13
ENSG00000189430	11883	49.21
ENSG00000189431	5059	57.47
ENSG00000189433	6823	56.12
ENSG00000194297	257	43.41
ENSG00000194717	217	35.78
ENSG00000195024	287	45.83
ENSG00000195401	207	41.35
ENSG00000196071	165617	36.75
ENSG00000196072	16375	47.38
ENSG00000196074	76558	33.52
ENSG00000196081	32113	40.39
ENSG00000196083	157257	37.94
ENSG00000196085	455	48.25
ENSG00000196090	1130161	42.34
ENSG00000196091	125050	38.13
ENSG00000196092	210243	49.3
ENSG00000196096	9380	38.7
ENSG00000196098	1931	38.3
ENSG00000196099	2105	45.49
ENSG00000196104	505894	34.82
ENSG00000196109	20804	37.95
ENSG00000196110	19186	42.77
ENSG00000196114	797	57.14
ENSG00000196115	105639	35.69
ENSG00000196116	88495	38.92
ENSG00000196118	8368	54.9
ENSG00000196119	2291	48.25
ENSG00000196123	13218	56.58
ENSG00000196126	38162	41.38
ENSG00000196131	5005	43.32
ENSG00000196132	96727	54.58
ENSG00000196136	16671	50.9
ENSG00000196139	76887	40.4
ENSG00000196141	186819	40.19
ENSG00000196143	1957	43.82
ENSG00000196150	33028	47.13
ENSG00000196151	53141	39.11
ENSG00000196152	23300	47.15
ENSG00000196154	7548	56.3
ENSG00000196155	19317	59.77
ENSG00000196156	1927	51.66
ENSG00000196159	192972	34.44
ENSG00000196166	20078	45.83
ENSG00000196167	22991	44.9
ENSG00000196169	35250	57.06
ENSG00000196171	1949	45.23
ENSG00000196172	26193	38.17
ENSG00000196177	55587	40.72
ENSG00000196182	51862	52.28
ENSG00000196183	1711	60.98
ENSG00000196184	2179	46.61
ENSG00000196187	47172	51.62
ENSG00000196188	17316	43.75
ENSG00000196189	37062	51.59
ENSG00000196196	1899	60.95
ENSG00000196199	44683	43.3
ENSG00000196204	72197	45.46
ENSG00000196205	2777	48.31
ENSG00000196208	172808	47.32
ENSG00000196209	25880	44.05
ENSG00000196214	33810	44.77
ENSG00000196218	169830	52.14
ENSG00000196220	401386	45.29
ENSG00000196224	1797	63.29
ENSG00000196227	20239	42.7
ENSG00000196228	19071	37.85
ENSG00000196230	8584	53.06
ENSG00000196233	159899	39.28
ENSG00000196235	49082	51.42
ENSG00000196236	85312	41.48
ENSG00000196240	1949	52.92
ENSG00000196242	6522	47.52
ENSG00000196243	32052	36.78
ENSG00000196247	52661	39.91
ENSG00000196248	2241	54.06
ENSG00000196260	24974	50.01
ENSG00000196262	32316	47.06
ENSG00000196263	29161	40.19
ENSG00000196266	1979	48.69
ENSG00000196267	22023	43.18
ENSG00000196268	41668	38.43
ENSG00000196273	22130	53.71
ENSG00000196274	685	53.94
ENSG00000196275	62956	46.59
ENSG00000196277	979746	37.8
ENSG00000196284	573841	36.3
ENSG00000196289	2616	59.18
ENSG00000196290	16588	41.02
ENSG00000196295	101465	42.17
ENSG00000196296	30691	54.04
ENSG00000196301	14022	40.77
ENSG00000196302	39297	40.49
ENSG00000196305	90950	41.23
ENSG00000196312	116827	44.03
ENSG00000196313	81897	46.19
ENSG00000196323	98812	39.13
ENSG00000196329	33811	43.79
ENSG00000196335	128529	37.44
ENSG00000196337	7971	63.63
ENSG00000196338	30376	52.1
ENSG00000196341	2051	46.59
ENSG00000196344	26584	37.02
ENSG00000196345	43028	45.82
ENSG00000196350	34645	38.43
ENSG00000196352	69352	36.32
ENSG00000196353	758282	38.99
ENSG00000196357	68150	45.12
ENSG00000196358	90703	55.11
ENSG00000196361	34481	53.1
ENSG00000196363	28232	55.32
ENSG00000196364	4859	63.1
ENSG00000196365	33823	57.82
ENSG00000196366	5145	63.62
ENSG00000196367	148528	46.21
ENSG00000196368	8970	39.05
ENSG00000196369	215493	42.03
ENSG00000196371	12117	49.18
ENSG00000196372	30731	50.97
ENSG00000196376	415005	38.46
ENSG00000196378	16453	49.73
ENSG00000196381	28188	41.97
ENSG00000196383	1965	43.56
ENSG00000196387	33080	41.08
ENSG00000196388	11033	51.52
ENSG00000196390	1373	40.32
ENSG00000196391	25412	45.47
ENSG00000196395	5305	47.31
ENSG00000196396	78961	43.56
ENSG00000196403	1871	51.28
ENSG00000196405	183408	45.48
ENSG00000196406	2010	51.02
ENSG00000196407	7418	52.15
ENSG00000196408	7434	63.61
ENSG00000196411	31391	54.77
ENSG00000196415	8361	58.02
ENSG00000196417	52964	44.73
ENSG00000196418	54558	42.19
ENSG00000196419	46217	46.22
ENSG00000196420	5402	52.52
ENSG00000196421	11098	63.16
ENSG00000196422	15090	59.96
ENSG00000196427	23326	45.31
ENSG00000196428	69772	36.52
ENSG00000196431	9519	47.35
ENSG00000196433	29926	52.06
ENSG00000196436	15904	45.68
ENSG00000196437	63136	39.27
ENSG00000196440	128523	41.06
ENSG00000196449	7067	49.48
ENSG00000196453	32993	47.33
ENSG00000196455	73270	36.67
ENSG00000196456	48683	54.43
ENSG00000196458	48822	46.54
ENSG00000196459	28498	42.18
ENSG00000196460	79893	45.24
ENSG00000196465	10650	53.91
ENSG00000196466	16310	41.86
ENSG00000196468	11523	47.36
ENSG00000196470	98763	45.2
ENSG00000196472	1425	42.22
ENSG00000196475	3883	44.08
ENSG00000196476	21645	48.38
ENSG00000196482	645421	38.06
ENSG00000196497	13752	58.13
ENSG00000196498	257149	57.37
ENSG00000196502	27338	52.56
ENSG00000196503	20363	41.96
ENSG00000196504	75940	36.31
ENSG00000196505	76641	36.55
ENSG00000196507	24544	41.11
ENSG00000196510	36839	45.87
ENSG00000196511	392892	37.29
ENSG00000196517	45126	56.44
ENSG00000196526	191248	46.39
ENSG00000196531	29208	47.57
ENSG00000196534	1881	42.4
ENSG00000196535	117647	53.86
ENSG00000196539	1913	53.5
ENSG00000196542	31833	37.76
ENSG00000196544	5149	61.48
ENSG00000196547	30368	55.3
ENSG00000196549	169225	37.52
ENSG00000196550	22018	42.13
ENSG00000196553	13616	37.85
ENSG00000196557	77014	65.09
ENSG00000196562	136925	50.48
ENSG00000196564	1487	45.7
ENSG00000196565	399756	39.8
ENSG00000196566	50584	41.65
ENSG00000196569	643522	36.02
ENSG00000196570	1059	71.32
ENSG00000196576	39905	64.97
ENSG00000196578	1859	39.68
ENSG00000196581	150207	52.37
ENSG00000196584	36239	42.57
ENSG00000196586	179130	37.66
ENSG00000196588	233023	43.58
ENSG00000196589	3235	47.68
ENSG00000196591	93741	38.55
ENSG00000196593	10021	39.97
ENSG00000196597	63773	38.77
ENSG00000196600	69628	39.58
ENSG00000196604	60058	38.86
ENSG00000196605	45099	45.78
ENSG00000196611	10210	39.69
ENSG00000196616	22961	35.81
ENSG00000196620	135406	37.27
ENSG00000196628	467020	37.78
ENSG00000196632	177291	40.03
ENSG00000196634	22520	36.44
ENSG00000196636	67476	38.69
ENSG00000196639	132010	46.19
ENSG00000196642	160140	57.25
ENSG00000196646	32242	44.4
ENSG00000196652	36105	46.16
ENSG00000196653	14461	40.62
ENSG00000196655	12162	49.51
ENSG00000196656	3622	35.46
ENSG00000196659	8033	43.32
ENSG00000196660	278990	39.85
ENSG00000196661	1973	40.32
ENSG00000196663	148902	47.28
ENSG00000196664	28506	40.25
ENSG00000196666	3889	58.59
ENSG00000196668	5161	50.76
ENSG00000196670	17871	42.93
ENSG00000196678	126917	40.84
ENSG00000196683	11975	41.61
ENSG00000196684	27945	51.55
ENSG00000196689	48962	52.6
ENSG00000196693	72690	40.2
ENSG00000196696	95765	44.73
ENSG00000196700	98078	55.36
ENSG00000196704	13804	43.73
ENSG00000196705	68161	39.12
ENSG00000196711	32687	41.02
ENSG00000196712	313874	37.62
ENSG00000196715	92195	41.16
ENSG00000196724	18010	47.22
ENSG00000196730	220312	45.13
ENSG00000196734	2321	48.64
ENSG00000196735	25810	40.06
ENSG00000196739	170939	52.26
ENSG00000196741	2505	39.98
ENSG00000196743	62769	47.41
ENSG00000196747	1005	59.64
ENSG00000196748	3569	56
ENSG00000196754	8349	53.99
ENSG00000196756	18951	51.31
ENSG00000196757	29024	44.6
ENSG00000196758	11493	52.18
ENSG00000196767	7755	49.72
ENSG00000196772	1859	42.26
ENSG00000196776	55622	36.88
ENSG00000196778	2059	50.19
ENSG00000196781	110528	43.43
ENSG00000196782	444443	41.6
ENSG00000196787	4499	46.8
ENSG00000196792	137567	38.51
ENSG00000196793	20783	42.81
ENSG00000196796	15425	45.58
ENSG00000196800	5959	37.24
ENSG00000196805	1233	51.38
ENSG00000196810	46811	46.78
ENSG00000196811	9291	58.41
ENSG00000196812	6850	41.5
ENSG00000196814	188076	47.23
ENSG00000196821	114122	41.83
ENSG00000196826	94420	44.43
ENSG00000196832	2221	45.72
ENSG00000196834	57234	38.53
ENSG00000196839	35563	53.46
ENSG00000196843	19460	55.33
ENSG00000196844	4363	43.48
ENSG00000196850	55762	42.74
ENSG00000196859	10411	42.38
ENSG00000196860	13405	42.34
ENSG00000196862	69368	40.6
ENSG00000196865	73756	35.52
ENSG00000196866	785	62.85
ENSG00000196867	24836	40.78
ENSG00000196872	147118	46.02
ENSG00000196873	80331	36.17
ENSG00000196876	235079	41.03
ENSG00000196878	42284	49.95
ENSG00000196890	4727	52.96
ENSG00000196893	4013	54.22
ENSG00000196900	5041	41.72
ENSG00000196911	66235	35.56
ENSG00000196912	104073	35.8
ENSG00000196914	177426	37.39
ENSG00000196917	9535	48.95
ENSG00000196922	38454	41.65
ENSG00000196923	18619	60.73
ENSG00000196924	36699	62.28
ENSG00000196932	53714	35.96
ENSG00000196933	695	52.01
ENSG00000196935	344569	39.46
ENSG00000196936	1877	44.94
ENSG00000196937	50935	35.92
ENSG00000196943	15295	50.61
ENSG00000196944	2093	49.67
ENSG00000196946	54165	40.57
ENSG00000196950	168642	38.48
ENSG00000196951	92067	40.85
ENSG00000196954	33826	37.69
ENSG00000196961	48891	54.57
ENSG00000196967	76765	40.77
ENSG00000196968	12870	47.49
ENSG00000196970	25347	40.32
ENSG00000196972	6302	61.94
ENSG00000196975	192621	41.93
ENSG00000196976	2437	63.33
ENSG00000196979	6867	54.43
ENSG00000196981	7439	40.54
ENSG00000196990	9135	57.82
ENSG00000196993	23143	46.03
ENSG00000196998	34180	50.92
ENSG00000197006	67290	42.83
ENSG00000197008	42143	39.99
ENSG00000197013	64642	41.06
ENSG00000197016	31027	40.11
ENSG00000197019	6547	52.57
ENSG00000197020	51474	38.56
ENSG00000197021	11793	52.2
ENSG00000197023	2007	45.32
ENSG00000197024	62427	45.92
ENSG00000197037	22555	48.45
ENSG00000197038	13143	35.36
ENSG00000197043	62597	49.02
ENSG00000197044	21826	41.78
ENSG00000197045	22678	36.79
ENSG00000197046	22166	53.62
ENSG00000197050	126480	41.84
ENSG00000197054	18189	43.75
ENSG00000197056	60901	41.67
ENSG00000197057	69752	37.18
ENSG00000197061	869	49.66
ENSG00000197062	14147	41.65
ENSG00000197063	14664	60.3
ENSG00000197067	1925	54.1
ENSG00000197070	13527	60.84
ENSG00000197077	260536	48.94
ENSG00000197079	6229	53.66
ENSG00000197081	159319	45.55
ENSG00000197083	18771	35.72
ENSG00000197084	2485	48.72
ENSG00000197085	532176	38.73
ENSG00000197092	7606	52.47
ENSG00000197093	12903	52.92
ENSG00000197099	204609	43.24
ENSG00000197102	102090	46.94
ENSG00000197106	58360	50.59
ENSG00000197110	2347	61.19
ENSG00000197111	36986	43.79
ENSG00000197114	32012	49.61
ENSG00000197119	22887	57.04
ENSG00000197121	107553	36
ENSG00000197122	67833	54.1
ENSG00000197123	40024	41.99
ENSG00000197124	47416	41.4
ENSG00000197125	2065	47.14
ENSG00000197128	17003	42.84
ENSG00000197134	44057	38.09
ENSG00000197136	29638	60.5
ENSG00000197140	187965	37.69
ENSG00000197142	58598	42.89
ENSG00000197147	80719	38.63
ENSG00000197149	1745	60.02
ENSG00000197150	28696	57.04
ENSG00000197153	3499	48.84
ENSG00000197157	446929	42.44
ENSG00000197161	8027	41.81
ENSG00000197162	16983	49.75
ENSG00000197165	7441	55.72
ENSG00000197168	102425	41
ENSG00000197170	34075	40.05
ENSG00000197171	1885	47.4
ENSG00000197172	5474	55.73
ENSG00000197176	55949	42.39
ENSG00000197177	67249	60.33
ENSG00000197180	4697	49.71
ENSG00000197181	88017	42.78
ENSG00000197182	65787	56.82
ENSG00000197183	151463	54.39
ENSG00000197185	5696	44.07
ENSG00000197191	2973	64.46
ENSG00000197208	52451	44.97
ENSG00000197210	14677	56.87
ENSG00000197213	10409	49.38
ENSG00000197214	1759	43.75
ENSG00000197217	78976	44.43
ENSG00000197223	73399	38.27
ENSG00000197226	57266	54.22
ENSG00000197233	1883	49.79
ENSG00000197238	745	62.2
ENSG00000197241	24584	52.44
ENSG00000197245	6466	58.12
ENSG00000197249	18848	51.8
ENSG00000197251	9339	56.89
ENSG00000197253	4650	62.96
ENSG00000197254	7516	40.23
ENSG00000197256	41162	52.98
ENSG00000197258	3655	49.73
ENSG00000197261	14201	42.77
ENSG00000197263	1871	43.59
ENSG00000197265	82528	39.44
ENSG00000197272	13959	54.11
ENSG00000197273	2596	57.54
ENSG00000197275	108912	36.72
ENSG00000197279	10695	41.73
ENSG00000197283	48475	53.88
ENSG00000197291	11511	49.8
ENSG00000197296	12928	49.26
ENSG00000197299	105389	40.73
ENSG00000197301	36860	39.37
ENSG00000197302	91456	38.78
ENSG00000197308	5248	60.72
ENSG00000197309	2059	48.93
ENSG00000197312	63680	42.4
ENSG00000197320	4063	58.81
ENSG00000197321	289380	43.61
ENSG00000197322	9243	49.4
ENSG00000197323	127957	38.2
ENSG00000197324	17079	55.77
ENSG00000197329	55927	36.9
ENSG00000197332	50176	45.18
ENSG00000197334	537	53.53
ENSG00000197343	26448	42.73
ENSG00000197345	15384	50.69
ENSG00000197353	2978	65.07
ENSG00000197355	12321	61.53
ENSG00000197358	3169	42.52
ENSG00000197360	144757	41.75
ENSG00000197361	8689	57.07
ENSG00000197362	24410	46.13
ENSG00000197363	17601	56.18
ENSG00000197364	3230	50.83
ENSG00000197372	168374	41.44
ENSG00000197375	38650	48.32
ENSG00000197376	25640	41.12
ENSG00000197380	18887	54.79
ENSG00000197381	162719	45.43
ENSG00000197385	13120	41.76
ENSG00000197386	187406	45.52
ENSG00000197403	1877	50.48
ENSG00000197405	34994	49.69
ENSG00000197406	4203	60.8
ENSG00000197408	30688	44.63
ENSG00000197409	821	62.29
ENSG00000197410	275960	37.99
ENSG00000197415	280431	38.31
ENSG00000197416	7010	36.62
ENSG00000197417	31898	50.5
ENSG00000197421	72478	47.96
ENSG00000197428	2247	50.62
ENSG00000197429	60031	42.34
ENSG00000197430	20028	41.6
ENSG00000197437	1847	45.24
ENSG00000197442	240774	39.89
ENSG00000197444	33460	55.46
ENSG00000197445	19118	44.14
ENSG00000197446	16928	51.52
ENSG00000197448	30989	41.49
ENSG00000197451	8834	53.69
ENSG00000197454	1877	44.62
ENSG00000197457	20429	59.38
ENSG00000197461	27189	60.14
ENSG00000197462	16798	38.49
ENSG00000197465	36700	37.75
ENSG00000197467	168105	51.91
ENSG00000197468	1859	47.85
ENSG00000197471	15279	52.92
ENSG00000197472	66302	42.51
ENSG00000197475	74806	34.99
ENSG00000197476	637	54.55
ENSG00000197479	8395	48.55
ENSG00000197483	12006	62.51
ENSG00000197487	10693	50.85
ENSG00000197496	31860	47.56
ENSG00000197497	41648	45.26
ENSG00000197498	50170	42.58
ENSG00000197503	18914	39.5
ENSG00000197506	70289	42.6
ENSG00000197520	16201	39.61
ENSG00000197530	23962	66.41
ENSG00000197532	1955	47.24
ENSG00000197535	234755	39.92
ENSG00000197536	72625	46.92
ENSG00000197540	6835	60.74
ENSG00000197548	294189	43.27
ENSG00000197549	55874	44.64
ENSG00000197550	21746	34.15
ENSG00000197555	433192	39.56
ENSG00000197557	11949	39.41
ENSG00000197558	79081	61.01
ENSG00000197561	6261	58.58
ENSG00000197562	44095	56.81
ENSG00000197563	150347	35.76
ENSG00000197565	293172	40.16
ENSG00000197566	38209	37.68
ENSG00000197568	31756	42.14
ENSG00000197575	815	50
ENSG00000197576	4039	57.04
ENSG00000197579	16107	42.02
ENSG00000197580	56021	40.08
ENSG00000197582	1211	63.7
ENSG00000197584	575039	37.71
ENSG00000197585	434933	36.92
ENSG00000197586	36363	50.79
ENSG00000197587	10126	55.86
ENSG00000197588	16214	47.8
ENSG00000197591	1937	51.08
ENSG00000197594	95433	38.19
ENSG00000197595	39694	47.21
ENSG00000197599	12899	63.98
ENSG00000197601	71177	36.03
ENSG00000197603	158346	38.94
ENSG00000197608	35586	41.11
ENSG00000197614	29418	42.51
ENSG00000197616	32780	53.35
ENSG00000197617	2143	42.44
ENSG00000197619	21796	39.06
ENSG00000197620	14259	52.53
ENSG00000197622	23538	46.96
ENSG00000197627	9323	42.64
ENSG00000197629	8883	46.92
ENSG00000197632	34946	38.08
ENSG00000197635	87310	39.67
ENSG00000197641	22185	38.32
ENSG00000197644	7802	41.22
ENSG00000197646	63049	40.55
ENSG00000197647	24088	43.27
ENSG00000197651	52798	37.59
ENSG00000197653	190738	46.33
ENSG00000197658	66773	39.26
ENSG00000197665	4836	54.51
ENSG00000197670	25595	45.04
ENSG00000197674	1883	46.18
ENSG00000197683	2385	47.61
ENSG00000197692	1003	38.84
ENSG00000197694	96127	46.82
ENSG00000197696	4456	56.33
ENSG00000197702	161910	43.51
ENSG00000197705	105383	39
ENSG00000197706	2209	38.46
ENSG00000197712	82933	42.57
ENSG00000197713	23216	38.52
ENSG00000197714	17023	46.11
ENSG00000197721	96071	40.5
ENSG00000197724	108749	51.51
ENSG00000197728	4765	46.62
ENSG00000197734	9616	42.44
ENSG00000197744	653	51.99
ENSG00000197745	3226	49.96
ENSG00000197746	38301	47.72
ENSG00000197747	13018	45.97
ENSG00000197748	109658	39.29
ENSG00000197753	31542	45.57
ENSG00000197756	87832	44.46
ENSG00000197757	43739	53.61
ENSG00000197763	87185	40.5
ENSG00000197766	5209	66.2
ENSG00000197768	3833	65.95
ENSG00000197769	4765	49.02
ENSG00000197771	69152	41.74
ENSG00000197774	15410	64.06
ENSG00000197776	63053	39.77
ENSG00000197779	174102	39.93
ENSG00000197780	14916	43.54
ENSG00000197782	29758	38.52
ENSG00000197785	25605	59.87
ENSG00000197786	1891	41.75
ENSG00000197790	1907	51.47
ENSG00000197794	595	49.33
ENSG00000197798	55418	41.9
ENSG00000197808	33865	40.3
ENSG00000197813	9301	56.04
ENSG00000197815	3629	51.18
ENSG00000197816	85375	46.88
ENSG00000197818	86475	45.56
ENSG00000197822	72573	42.9
ENSG00000197826	632514	35.74
ENSG00000197837	5710	49.57
ENSG00000197838	9462	53.15
ENSG00000197841	17489	39.74
ENSG00000197847	32900	50.83
ENSG00000197849	1871	44.34
ENSG00000197852	85934	43.96
ENSG00000197857	76262	43.35
ENSG00000197858	6894	64.3
ENSG00000197859	48032	59.43
ENSG00000197860	62855	39.79
ENSG00000197863	37210	42.57
ENSG00000197866	1857	44.78
ENSG00000197870	5267	46.55
ENSG00000197872	122320	42.98
ENSG00000197879	36866	60.07
ENSG00000197880	61215	49.57
ENSG00000197882	1819	46.81
ENSG00000197885	58404	42.91
ENSG00000197887	1959	45.1
ENSG00000197888	33420	35.68
ENSG00000197889	30018	43.22
ENSG00000197891	15092	58.62
ENSG00000197892	206957	41.92
ENSG00000197893	81135	43.56
ENSG00000197894	22689	40.37
ENSG00000197901	51005	46.08
ENSG00000197903	761	61.15
ENSG00000197905	83615	51.6
ENSG00000197912	78775	52.29
ENSG00000197915	21734	50.91
ENSG00000197919	33300	38.71
ENSG00000197921	2806	68.29
ENSG00000197927	47595	40.76
ENSG00000197928	28865	38.84
ENSG00000197930	63532	37.59
ENSG00000197933	20203	44.81
ENSG00000197934	179330	38.21
ENSG00000197935	13707	41.01
ENSG00000197937	44134	44.35
ENSG00000197938	1889	36.93
ENSG00000197943	237012	46.99
ENSG00000197948	18190	52.82
ENSG00000197951	37387	46.22
ENSG00000197953	32494	35.3
ENSG00000197956	2616	58.51
ENSG00000197958	6183	51.23
ENSG00000197959	588297	37.28
ENSG00000197961	31431	41.98
ENSG00000197965	77796	41.24
ENSG00000197969	264384	35.89
ENSG00000197971	173471	48.31
ENSG00000197976	14996	60.92
ENSG00000197977	67552	39.64
ENSG00000197978	15711	47.43
ENSG00000197980	226229	36.07
ENSG00000197982	4706	63.25
ENSG00000197984	1879	44.68
ENSG00000197989	7822	51.03
ENSG00000197990	8402	34.79
ENSG00000197991	24338	38.48
ENSG00000197992	38204	36.89
ENSG00000197993	25490	47.06
ENSG00000198000	36334	38.87
ENSG00000198001	36228	37.58
ENSG00000198003	17859	52.68
ENSG00000198010	217915	47.3
ENSG00000198015	65118	39.33
ENSG00000198018	50391	40.08
ENSG00000198019	12348	42.06
ENSG00000198021	115572	38.57
ENSG00000198022	14686	39.56
ENSG00000198026	31040	53.47
ENSG00000198028	34936	42.52
ENSG00000198033	9633	51.06
ENSG00000198034	24603	46.44
ENSG00000198039	69446	44.96
ENSG00000198040	35532	39.16
ENSG00000198042	21356	40.72
ENSG00000198046	47550	43.97
ENSG00000198049	10280	52.45
ENSG00000198053	51493	51.36
ENSG00000198054	68037	40.76
ENSG00000198055	44052	54.65
ENSG00000198056	23214	42.82
ENSG00000198060	67433	40.44
ENSG00000198062	33898	37.08
ENSG00000198064	36775	46.11
ENSG00000198074	15560	45.37
ENSG00000198075	13044	40.61
ENSG00000198077	9896	53.54
ENSG00000198081	12154	49
ENSG00000198083	30753	41.24
ENSG00000198087	156225	36.38
ENSG00000198088	84873	37.06
ENSG00000198089	142072	46.58
ENSG00000198090	2109	54.03
ENSG00000198092	78770	35.71
ENSG00000198093	20181	43.38
ENSG00000198099	36588	37.53
ENSG00000198104	1853	50.27
ENSG00000198105	88869	39.14
ENSG00000198106	85708	50.43
ENSG00000198108	286100	35.96
ENSG00000198113	9040	67.69
ENSG00000198121	169354	38.26
ENSG00000198125	33355	50.32
ENSG00000198128	1877	45.15
ENSG00000198129	13854	40.41
